User Phrase (Incomplete);System Prompt (Clarification);User Response (Correction);Final Log Intent
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Lagged my putt short.;How far from the hole?;About 3 feet.;ShotLog.Technical.Putting.Lag.3Feet
Lagged my putt short.;How far from the hole?;About 3 feet.;ShotLog.Technical.Putting.Lag.3Feet
Lagged my putt short.;How far from the hole?;About 3 feet.;ShotLog.Technical.Putting.Lag.3Feet
Lagged my putt short.;How far from the hole?;About 3 feet.;ShotLog.Technical.Putting.Lag.3Feet
Lagged my putt short.;How far from the hole?;About 3 feet.;ShotLog.Technical.Putting.Lag.3Feet
Lagged my putt short.;How far from the hole?;About 3 feet.;ShotLog.Technical.Putting.Lag.3Feet
Lagged my putt short.;How far from the hole?;About 3 feet.;ShotLog.Technical.Putting.Lag.3Feet
Lagged my putt short.;How far from the hole?;About 3 feet.;ShotLog.Technical.Putting.Lag.3Feet
Lagged my putt short.;How far from the hole?;About 3 feet.;ShotLog.Technical.Putting.Lag.3Feet
Lagged my putt short.;How far from the hole?;About 3 feet.;ShotLog.Technical.Putting.Lag.3Feet
I visualized perfectly.;Before which shot?;My tee shot on 1.;Routine.Visualization.TeeShot1
I visualized perfectly.;Before which shot?;My tee shot on 1.;Routine.Visualization.TeeShot1
I visualized perfectly.;Before which shot?;My tee shot on 1.;Routine.Visualization.TeeShot1
I visualized perfectly.;Before which shot?;My tee shot on 1.;Routine.Visualization.TeeShot1
I visualized perfectly.;Before which shot?;My tee shot on 1.;Routine.Visualization.TeeShot1
I visualized perfectly.;Before which shot?;My tee shot on 1.;Routine.Visualization.TeeShot1
I visualized perfectly.;Before which shot?;My tee shot on 1.;Routine.Visualization.TeeShot1
I visualized perfectly.;Before which shot?;My tee shot on 1.;Routine.Visualization.TeeShot1
I visualized perfectly.;Before which shot?;My tee shot on 1.;Routine.Visualization.TeeShot1
I visualized perfectly.;Before which shot?;My tee shot on 1.;Routine.Visualization.TeeShot1
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Let it go quickly.;What did you let go of?;A missed 3-putt.;Routine.Reset.MissedPutt
Let it go quickly.;What did you let go of?;A missed 3-putt.;Routine.Reset.MissedPutt
Let it go quickly.;What did you let go of?;A missed 3-putt.;Routine.Reset.MissedPutt
Let it go quickly.;What did you let go of?;A missed 3-putt.;Routine.Reset.MissedPutt
Let it go quickly.;What did you let go of?;A missed 3-putt.;Routine.Reset.MissedPutt
Let it go quickly.;What did you let go of?;A missed 3-putt.;Routine.Reset.MissedPutt
Let it go quickly.;What did you let go of?;A missed 3-putt.;Routine.Reset.MissedPutt
Let it go quickly.;What did you let go of?;A missed 3-putt.;Routine.Reset.MissedPutt
Let it go quickly.;What did you let go of?;A missed 3-putt.;Routine.Reset.MissedPutt
Let it go quickly.;What did you let go of?;A missed 3-putt.;Routine.Reset.MissedPutt
Took a penalty.;What kind of penalty?;Out of bounds.;Log.Score.Penalty.OB
Took a penalty.;What kind of penalty?;Out of bounds.;Log.Score.Penalty.OB
Took a penalty.;What kind of penalty?;Out of bounds.;Log.Score.Penalty.OB
Took a penalty.;What kind of penalty?;Out of bounds.;Log.Score.Penalty.OB
Took a penalty.;What kind of penalty?;Out of bounds.;Log.Score.Penalty.OB
Took a penalty.;What kind of penalty?;Out of bounds.;Log.Score.Penalty.OB
Took a penalty.;What kind of penalty?;Out of bounds.;Log.Score.Penalty.OB
Took a penalty.;What kind of penalty?;Out of bounds.;Log.Score.Penalty.OB
Took a penalty.;What kind of penalty?;Out of bounds.;Log.Score.Penalty.OB
Took a penalty.;What kind of penalty?;Out of bounds.;Log.Score.Penalty.OB
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Made a birdie.;Which hole was that on?;Hole 14.;Log.Score.Hole.14
Made a birdie.;Which hole was that on?;Hole 14.;Log.Score.Hole.14
Made a birdie.;Which hole was that on?;Hole 14.;Log.Score.Hole.14
Made a birdie.;Which hole was that on?;Hole 14.;Log.Score.Hole.14
Made a birdie.;Which hole was that on?;Hole 14.;Log.Score.Hole.14
Made a birdie.;Which hole was that on?;Hole 14.;Log.Score.Hole.14
Made a birdie.;Which hole was that on?;Hole 14.;Log.Score.Hole.14
Made a birdie.;Which hole was that on?;Hole 14.;Log.Score.Hole.14
Made a birdie.;Which hole was that on?;Hole 14.;Log.Score.Hole.14
Made a birdie.;Which hole was that on?;Hole 14.;Log.Score.Hole.14
Crushed my drive.;How far did it go?;310 yards.;ShotLog.Technical.Distance.310
Crushed my drive.;How far did it go?;310 yards.;ShotLog.Technical.Distance.310
Crushed my drive.;How far did it go?;310 yards.;ShotLog.Technical.Distance.310
Crushed my drive.;How far did it go?;310 yards.;ShotLog.Technical.Distance.310
Crushed my drive.;How far did it go?;310 yards.;ShotLog.Technical.Distance.310
Crushed my drive.;How far did it go?;310 yards.;ShotLog.Technical.Distance.310
Crushed my drive.;How far did it go?;310 yards.;ShotLog.Technical.Distance.310
Crushed my drive.;How far did it go?;310 yards.;ShotLog.Technical.Distance.310
Crushed my drive.;How far did it go?;310 yards.;ShotLog.Technical.Distance.310
Crushed my drive.;How far did it go?;310 yards.;ShotLog.Technical.Distance.310
Crushed my drive.;How far did it go?;310 yards.;ShotLog.Technical.Distance.310
Crushed my drive.;How far did it go?;310 yards.;ShotLog.Technical.Distance.310
Crushed my drive.;How far did it go?;310 yards.;ShotLog.Technical.Distance.310
Crushed my drive.;How far did it go?;310 yards.;ShotLog.Technical.Distance.310
Crushed my drive.;How far did it go?;310 yards.;ShotLog.Technical.Distance.310
Crushed my drive.;How far did it go?;310 yards.;ShotLog.Technical.Distance.310
Crushed my drive.;How far did it go?;310 yards.;ShotLog.Technical.Distance.310
Crushed my drive.;How far did it go?;310 yards.;ShotLog.Technical.Distance.310
Crushed my drive.;How far did it go?;310 yards.;ShotLog.Technical.Distance.310
Crushed my drive.;How far did it go?;310 yards.;ShotLog.Technical.Distance.310
I hit a great shot.;Which club did you use?;7 iron.;ShotLog.Technical.Club.7Iron
I hit a great shot.;Which club did you use?;7 iron.;ShotLog.Technical.Club.7Iron
I hit a great shot.;Which club did you use?;7 iron.;ShotLog.Technical.Club.7Iron
I hit a great shot.;Which club did you use?;7 iron.;ShotLog.Technical.Club.7Iron
I hit a great shot.;Which club did you use?;7 iron.;ShotLog.Technical.Club.7Iron
I hit a great shot.;Which club did you use?;7 iron.;ShotLog.Technical.Club.7Iron
I hit a great shot.;Which club did you use?;7 iron.;ShotLog.Technical.Club.7Iron
I hit a great shot.;Which club did you use?;7 iron.;ShotLog.Technical.Club.7Iron
I hit a great shot.;Which club did you use?;7 iron.;ShotLog.Technical.Club.7Iron
I hit a great shot.;Which club did you use?;7 iron.;ShotLog.Technical.Club.7Iron
Made a birdie.;Which hole was that on?;Hole 14.;Log.Score.Hole.14
Made a birdie.;Which hole was that on?;Hole 14.;Log.Score.Hole.14
Made a birdie.;Which hole was that on?;Hole 14.;Log.Score.Hole.14
Made a birdie.;Which hole was that on?;Hole 14.;Log.Score.Hole.14
Made a birdie.;Which hole was that on?;Hole 14.;Log.Score.Hole.14
Made a birdie.;Which hole was that on?;Hole 14.;Log.Score.Hole.14
Made a birdie.;Which hole was that on?;Hole 14.;Log.Score.Hole.14
Made a birdie.;Which hole was that on?;Hole 14.;Log.Score.Hole.14
Made a birdie.;Which hole was that on?;Hole 14.;Log.Score.Hole.14
Made a birdie.;Which hole was that on?;Hole 14.;Log.Score.Hole.14
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
I visualized perfectly.;Before which shot?;My tee shot on 1.;Routine.Visualization.TeeShot1
I visualized perfectly.;Before which shot?;My tee shot on 1.;Routine.Visualization.TeeShot1
I visualized perfectly.;Before which shot?;My tee shot on 1.;Routine.Visualization.TeeShot1
I visualized perfectly.;Before which shot?;My tee shot on 1.;Routine.Visualization.TeeShot1
I visualized perfectly.;Before which shot?;My tee shot on 1.;Routine.Visualization.TeeShot1
I visualized perfectly.;Before which shot?;My tee shot on 1.;Routine.Visualization.TeeShot1
I visualized perfectly.;Before which shot?;My tee shot on 1.;Routine.Visualization.TeeShot1
I visualized perfectly.;Before which shot?;My tee shot on 1.;Routine.Visualization.TeeShot1
I visualized perfectly.;Before which shot?;My tee shot on 1.;Routine.Visualization.TeeShot1
I visualized perfectly.;Before which shot?;My tee shot on 1.;Routine.Visualization.TeeShot1
Took a penalty.;What kind of penalty?;Out of bounds.;Log.Score.Penalty.OB
Took a penalty.;What kind of penalty?;Out of bounds.;Log.Score.Penalty.OB
Took a penalty.;What kind of penalty?;Out of bounds.;Log.Score.Penalty.OB
Took a penalty.;What kind of penalty?;Out of bounds.;Log.Score.Penalty.OB
Took a penalty.;What kind of penalty?;Out of bounds.;Log.Score.Penalty.OB
Took a penalty.;What kind of penalty?;Out of bounds.;Log.Score.Penalty.OB
Took a penalty.;What kind of penalty?;Out of bounds.;Log.Score.Penalty.OB
Took a penalty.;What kind of penalty?;Out of bounds.;Log.Score.Penalty.OB
Took a penalty.;What kind of penalty?;Out of bounds.;Log.Score.Penalty.OB
Took a penalty.;What kind of penalty?;Out of bounds.;Log.Score.Penalty.OB
Played steady all round.;Any standout moments?;Par save on 17.;Performance.Summary.ParSave17
Played steady all round.;Any standout moments?;Par save on 17.;Performance.Summary.ParSave17
Played steady all round.;Any standout moments?;Par save on 17.;Performance.Summary.ParSave17
Played steady all round.;Any standout moments?;Par save on 17.;Performance.Summary.ParSave17
Played steady all round.;Any standout moments?;Par save on 17.;Performance.Summary.ParSave17
Played steady all round.;Any standout moments?;Par save on 17.;Performance.Summary.ParSave17
Played steady all round.;Any standout moments?;Par save on 17.;Performance.Summary.ParSave17
Played steady all round.;Any standout moments?;Par save on 17.;Performance.Summary.ParSave17
Played steady all round.;Any standout moments?;Par save on 17.;Performance.Summary.ParSave17
Played steady all round.;Any standout moments?;Par save on 17.;Performance.Summary.ParSave17
I hit a great shot.;Which club did you use?;7 iron.;ShotLog.Technical.Club.7Iron
I hit a great shot.;Which club did you use?;7 iron.;ShotLog.Technical.Club.7Iron
I hit a great shot.;Which club did you use?;7 iron.;ShotLog.Technical.Club.7Iron
I hit a great shot.;Which club did you use?;7 iron.;ShotLog.Technical.Club.7Iron
I hit a great shot.;Which club did you use?;7 iron.;ShotLog.Technical.Club.7Iron
I hit a great shot.;Which club did you use?;7 iron.;ShotLog.Technical.Club.7Iron
I hit a great shot.;Which club did you use?;7 iron.;ShotLog.Technical.Club.7Iron
I hit a great shot.;Which club did you use?;7 iron.;ShotLog.Technical.Club.7Iron
I hit a great shot.;Which club did you use?;7 iron.;ShotLog.Technical.Club.7Iron
I hit a great shot.;Which club did you use?;7 iron.;ShotLog.Technical.Club.7Iron
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Felt off today.;In what way?;Couldn't focus.;Log.Mental.Focus.Drop
Played steady all round.;Any standout moments?;Par save on 17.;Performance.Summary.ParSave17
Played steady all round.;Any standout moments?;Par save on 17.;Performance.Summary.ParSave17
Played steady all round.;Any standout moments?;Par save on 17.;Performance.Summary.ParSave17
Played steady all round.;Any standout moments?;Par save on 17.;Performance.Summary.ParSave17
Played steady all round.;Any standout moments?;Par save on 17.;Performance.Summary.ParSave17
Played steady all round.;Any standout moments?;Par save on 17.;Performance.Summary.ParSave17
Played steady all round.;Any standout moments?;Par save on 17.;Performance.Summary.ParSave17
Played steady all round.;Any standout moments?;Par save on 17.;Performance.Summary.ParSave17
Played steady all round.;Any standout moments?;Par save on 17.;Performance.Summary.ParSave17
Played steady all round.;Any standout moments?;Par save on 17.;Performance.Summary.ParSave17
I totally choked.;What happened?;I rushed my routine.;Log.Mental.Slip.Routine
I totally choked.;What happened?;I rushed my routine.;Log.Mental.Slip.Routine
I totally choked.;What happened?;I rushed my routine.;Log.Mental.Slip.Routine
I totally choked.;What happened?;I rushed my routine.;Log.Mental.Slip.Routine
I totally choked.;What happened?;I rushed my routine.;Log.Mental.Slip.Routine
I totally choked.;What happened?;I rushed my routine.;Log.Mental.Slip.Routine
I totally choked.;What happened?;I rushed my routine.;Log.Mental.Slip.Routine
I totally choked.;What happened?;I rushed my routine.;Log.Mental.Slip.Routine
I totally choked.;What happened?;I rushed my routine.;Log.Mental.Slip.Routine
I totally choked.;What happened?;I rushed my routine.;Log.Mental.Slip.Routine
I totally choked.;What happened?;I rushed my routine.;Log.Mental.Slip.Routine
I totally choked.;What happened?;I rushed my routine.;Log.Mental.Slip.Routine
I totally choked.;What happened?;I rushed my routine.;Log.Mental.Slip.Routine
I totally choked.;What happened?;I rushed my routine.;Log.Mental.Slip.Routine
I totally choked.;What happened?;I rushed my routine.;Log.Mental.Slip.Routine
I totally choked.;What happened?;I rushed my routine.;Log.Mental.Slip.Routine
I totally choked.;What happened?;I rushed my routine.;Log.Mental.Slip.Routine
I totally choked.;What happened?;I rushed my routine.;Log.Mental.Slip.Routine
I totally choked.;What happened?;I rushed my routine.;Log.Mental.Slip.Routine
I totally choked.;What happened?;I rushed my routine.;Log.Mental.Slip.Routine
I visualized perfectly.;Before which shot?;My tee shot on 1.;Routine.Visualization.TeeShot1
I visualized perfectly.;Before which shot?;My tee shot on 1.;Routine.Visualization.TeeShot1
